English Name,Latitude,Longitude,Hebrew Name,English Name,Alt English Names,UID,,,,,
MapsTooltip - Hidden - StringFilter,MapsLat - Hidden - NoFilter,MapsLong - Hidden - NoFilter,StringFilter,StringFilter,StringFilter,CSVFilter,CategoryFilter,CategoryFilter,CategoryFilter,CategoryFilter,CategoryFilter
"Krasnobród, Poland",50.5453129,23.213387,קראסני בראד,"Krasnobród, Poland","Krasnobród , Krasnabrod ",PL-00361,,,,,
"Limanowa, Poland",49.70587,20.42228,לימאנאב,"Limanowa, Poland","Limanowa , Limonov , Ilmenau ",PL-00362,,,,,
"Limanowa, Poland",49.70587,20.42228,לימאנאוו,"Limanowa, Poland","Limanowa , Limonov , Ilmenau ",PL-00362,,,,,
"Limanowa, Poland",49.70587,20.42228,לימאנוב,"Limanowa, Poland","Limanowa , Limonov , Ilmenau ",PL-00362,,,,,
"Limanowa, Poland",49.7,20.43333333,לימינוב,"Limanowa, Poland","Limanowa , Limonov , Ilmenau ",PL-00362,,,,,
"Limanowa, Poland",49.70587,20.42228,לימנאב,"Limanowa, Poland","Limanowa , Limonov , Ilmenau ",PL-00362,,,,,
"Limanowa, Poland",49.70587,20.42228,לימנאוו,"Limanowa, Poland","Limanowa , Limonov , Ilmenau ",PL-00362,,,,,
Sieniawka,50.8961761,14.8451047,שינאווקא,Sieniawka,,PL-00363,,,,,
Sieniawka,50.8961761,14.8451047,שינאווקע,Sieniawka,,PL-00363,,,,,
Sieniawka,50.8961761,14.8451047,שינייווקא,Sieniawka,,PL-00363,,,,,
"Ropczyce, Poland",50.05228,21.60887,ראפטשיץ,"Ropczyce, Poland","Ropczyce , Ropshits , Ropschitze , Ropchitse, Ropshitz",PL-00364,,,,,
"Ropczyce, Poland",50.05228,21.60887,ראפשיטץ,"Ropczyce, Poland","Ropczyce , Ropshits , Ropschitze , Ropchitse, Ropshitz",PL-00364,,,,,
"Ropczyce, Poland",50.05,21.61666667,ראפשיץ,"Ropczyce, Poland","Ropczyce , Ropshits , Ropschitze , Ropchitse, Ropshitz",PL-00364,,,,,
"Ropczyce, Poland",50.05,21.61666667,רופשיץ,"Ropczyce, Poland","Ropczyce , Ropshits , Ropschitze , Ropchitse, Ropshitz",PL-00364,,,,,
"Śrem, Poland",52.0887,17.01506,שטרים,"Śrem, Poland","Śrem , Schrimm , Szrem",PL-00365,,,,,
"Śrem, Poland",52.0887,17.01506,שרים,"Śrem, Poland","Śrem , Schrimm , Szrem",PL-00365,,,,,
"Krynica-Zdrój, Poland",49.4215158,20.9594208,קריניטשען,"Krynica-Zdrój, Poland","Krynica , Krenitz , Krynica-Zdrój, Krinitza, Krynica Górska",PL-00366,,,,,
"Krynica-Zdrój, Poland",49.4215158,20.9594208,קריניץ במדינת פולין,"Krynica-Zdrój, Poland","Krynica , Krenitz , Krynica-Zdrój, Krinitza, Krynica Górska",PL-00366,,,,,
"Krynica-Zdrój, Poland",49.43333333,20.96666667,קריניצה זדרוי,"Krynica-Zdrój, Poland","Krynica , Krenitz , Krynica-Zdrój, Krinitza, Krynica Górska",PL-00366,,,,,
"Krynica-Zdrój, Poland",49.43333333,20.96666667,קרעניץ,"Krynica-Zdrój, Poland","Krynica , Krenitz , Krynica-Zdrój, Krinitza, Krynica Górska",PL-00366,,,,,
"Krynica-Zdrój, Poland",49.4215158,20.9594208,קרעניצא,"Krynica-Zdrój, Poland","Krynica , Krenitz , Krynica-Zdrój, Krinitza, Krynica Górska",PL-00366,,,,,
"Krynica-Zdrój, Poland",49.4215158,20.9594208,קרעניצע,"Krynica-Zdrój, Poland","Krynica , Krenitz , Krynica-Zdrój, Krinitza, Krynica Górska",PL-00366,,,,,
"Dębica, Poland",50.05,21.41666667,דאמביצה,"Dębica, Poland","Dębica , Dembitz , Debitsa, Dembica, Dembits, Dembitsa, Dembiza",PL-00367,,,,,
"Dębica, Poland",50.05,21.41666667,דעמביטץ,"Dębica, Poland","Dębica , Dembitz , Debitsa, Dembica, Dembits, Dembitsa, Dembiza",PL-00367,,,,,
"Dębica, Poland",50.05,21.41666667,דעמביץ,"Dębica, Poland","Dębica , Dembitz , Debitsa, Dembica, Dembits, Dembitsa, Dembiza",PL-00367,,,,,
"Dębica, Poland",50.0516417,21.4116964,דעמביצע,"Dębica, Poland","Dębica , Dembitz , Debitsa, Dembica, Dembits, Dembitsa, Dembiza",PL-00367,,,,,
"Dębica, Poland",50.0516417,21.4116964,דעמבעץ,"Dębica, Poland","Dębica , Dembitz , Debitsa, Dembica, Dembits, Dembitsa, Dembiza",PL-00367,,,,,
"Rybotycze, Poland",49.6562107,22.6436592,ריבאטיטש,"Rybotycze, Poland","Rybotycze , Ribotich , Rybotychi , Ribotitch, Ribitits, Ribatitsh",PL-00368,,,,,
"Rybotycze, Poland",49.6562107,22.6436592,ריבטיץ,"Rybotycze, Poland","Rybotycze , Ribotich , Rybotychi , Ribotitch, Ribitits, Ribatitsh",PL-00368,,,,,
"Rybotycze, Poland",49.65,22.65,ריביטיץ,"Rybotycze, Poland","Rybotycze , Ribotich , Rybotychi , Ribotitch, Ribitits, Ribatitsh",PL-00368,,,,,
"Swarzędz, Poland",52.4125371,17.0855511,שווערזענז,"Swarzędz, Poland","Swarzędz , Schwersenz , Schwaningen , Swarzendz",PL-00369,,,,,
"Swarzędz, Poland",52.4125371,17.0855511,שווערזענץ,"Swarzędz, Poland","Swarzędz , Schwersenz , Schwaningen , Swarzendz",PL-00369,,,,,
"Barwice, Poland",53.7440779,16.3552542,בערוואלדי,"Barwice, Poland",,PL-00370,,,,,
"Dubiecko, Poland",49.8279218,22.3924149,דובעצק,"Dubiecko, Poland","Dubiecko , Dibetsk , Dubatsk, Dubetsko, Dubetsk, Dubietzko, Dubyetsko",PL-00371,,,,,
"Dubiecko, Poland",49.81666667,22.38333333,דיבעצק,"Dubiecko, Poland","Dubiecko , Dibetsk , Dubatsk, Dubetsko, Dubetsk, Dubietzko, Dubyetsko",PL-00371,,,,,
"Płock, Poland",52.5463446,19.7065364,פלאצק,"Płock, Poland","Płock , Plotzk , Plozk , Schröttersburg , Plotsk",PL-00372,,,,,
"Płock, Poland",52.5463446,19.7065364,פלאצק,"Płock, Poland","Płock , Plotzk , Plozk , Schröttersburg , Plotsk",PL-00372,,,,,
"Lelów, Poland",50.68333333,19.61666667,לעלאוו,"Lelów, Poland","Lelów , Lelev , Leluv ",PL-00373,,,,,
"Lelów, Poland",50.6835923,19.6252779,לעלוב,"Lelów, Poland","Lelów , Lelev , Leluv ",PL-00373,,,,,
"Lelów, Poland",50.6835923,19.6252779,לעליב,"Lelów, Poland","Lelów , Lelev , Leluv ",PL-00373,,,,,
"Lelów, Poland",50.6835923,19.6252779,לעלעוו,"Lelów, Poland","Lelów , Lelev , Leluv ",PL-00373,,,,,
"Goraj, Poland",50.7212521,22.6671287,גאריי,"Goraj, Poland","Goraj , Goray , Goraj Lubelski, Gorai",PL-00374,,,,,
"Goraj, Poland",50.71666667,22.66666667,גוראי,"Goraj, Poland","Goraj , Goray , Goraj Lubelski, Gorai",PL-00374,,,,,
"Goraj, Poland",50.7212521,22.6671287,גורי,"Goraj, Poland","Goraj , Goray , Goraj Lubelski, Gorai",PL-00374,,,,,
"Goraj, Poland",50.7212521,22.6671287,גוריא,"Goraj, Poland","Goraj , Goray , Goraj Lubelski, Gorai",PL-00374,,,,,
"Goraj, Poland",50.7212521,22.6671287,גורייא,"Goraj, Poland","Goraj , Goray , Goraj Lubelski, Gorai",PL-00374,,,,,
"Oleszyce, Poland",50.1676885,23.0349969,אלעשיץ,"Oleszyce, Poland","Oleszyce , Halshitz , Oleshychi , Oleshits, Holeshits, Holashitz, Oleshitse",PL-00375,,,,,
Oleszyce,50.1676885,23.0349969,האלאשיץ,Oleszyce,"Oleszyce , Halshitz , Oleshychi , Oleshits, Holeshits, Holashitz, Oleshitse",PL-00375,,,,,
Oleszyce,50.1676885,23.0349969,האלישיץ,Oleszyce,"Oleszyce , Halshitz , Oleshychi , Oleshits, Holeshits, Holashitz, Oleshitse",PL-00375,,,,,
Oleszyce,50.1676885,23.0349969,האלעשיץ,Oleszyce,"Oleszyce , Halshitz , Oleshychi , Oleshits, Holeshits, Holashitz, Oleshitse",PL-00375,,,,,
Oleszyce,50.1676885,23.0349969,האלשיטץ,Oleszyce,"Oleszyce , Halshitz , Oleshychi , Oleshits, Holeshits, Holashitz, Oleshitse",PL-00375,,,,,
Oleszyce,50.1676885,23.0349969,האלשיץ,Oleszyce,"Oleszyce , Halshitz , Oleshychi , Oleshits, Holeshits, Holashitz, Oleshitse",PL-00375,,,,,
"Września, Poland",52.32382,17.56654,ווערישנא,"Września, Poland","Września , Wreschen , Vreshne , Vřesno , Vzhes'nya",PL-00376,,,,,
"Września, Poland",52.32382,17.56654,וורעשן,"Września, Poland","Września , Wreschen , Vreshne , Vřesno , Vzhes'nya",PL-00376,,,,,
"Września, Poland",52.32382,17.56654,וורעשנא,"Września, Poland","Września , Wreschen , Vreshne , Vřesno , Vzhes'nya",PL-00376,,,,,
"Września, Poland",52.31666667,17.58333333,וורעשנע,"Września, Poland","Września , Wreschen , Vreshne , Vřesno , Vzhes'nya",PL-00376,,,,,
"Września, Poland",52.32382,17.56654,וורעששן,"Września, Poland","Września , Wreschen , Vreshne , Vřesno , Vzhes'nya",PL-00376,,,,,
"Września, Poland",52.32382,17.56654,וורשעסני,"Września, Poland","Września , Wreschen , Vreshne , Vřesno , Vzhes'nya",PL-00376,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמאשט,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמאשטש,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמאשטש און לובלין,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמאשץ,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמושט,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמושטץ,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמושטש חדש,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמושץ,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמיסץ,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמישט,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמישטש,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Zamość, Poland",50.7230879,23.2519685,זאמישץ,"Zamość, Poland","Zamość , Zamoshtch , Zamost' , Zamostia , Samosch , Zámostí , Zamoscia , Zamoshch, Zamoshtsh, Zamostie, Zamotch, Zamost'ye, Zamose",PL-00377,,,,,
"Biała Prudnicka, Poland",50.3862574,17.6604283,"צי""ל","Biała Prudnicka, Poland","Biała Prudnicka , Zülz , Zuelz",PL-00378,,,,,
"Biała Prudnicka, Poland",50.3862574,17.6604283,צילטאץ,"Biała Prudnicka, Poland","Biała Prudnicka , Zülz , Zuelz",PL-00378,,,,,
"Biała Prudnicka, Poland",50.3862574,17.6604283,צילטץ,"Biała Prudnicka, Poland","Biała Prudnicka , Zülz , Zuelz",PL-00378,,,,,
"Biała Prudnicka, Poland",50.3862574,17.6604283,צילך,"Biała Prudnicka, Poland","Biała Prudnicka , Zülz , Zuelz",PL-00378,,,,,
"Biała Prudnicka, Poland",50.3862574,17.6604283,צילץ,"Biała Prudnicka, Poland","Biała Prudnicka , Zülz , Zuelz",PL-00378,,,,,
Włoszczowa,50.85237,19.9677201,וואלשצאווע,Włoszczowa,"Włoszczowa , Vlotsheve , Vloshchova , Vloshtchovi",PL-00379,,,,,
Włoszczowa,50.85237,19.9677201,וואלשצווע,Włoszczowa,"Włoszczowa , Vlotsheve , Vloshchova , Vloshtchovi",PL-00379,,,,,
Włoszczowa,50.85237,19.9677201,וולא שציווי,Włoszczowa,"Włoszczowa , Vlotsheve , Vloshchova , Vloshtchovi",PL-00379,,,,,
Włoszczowa,50.85237,19.9677201,וולאשטשעווע,Włoszczowa,"Włoszczowa , Vlotsheve , Vloshchova , Vloshtchovi",PL-00379,,,,,
Włoszczowa,50.85237,19.9677201,וולאשצאווע,Włoszczowa,"Włoszczowa , Vlotsheve , Vloshchova , Vloshtchovi",PL-00379,,,,,
Włoszczowa,50.85237,19.9677201,וולאשצעווע,Włoszczowa,"Włoszczowa , Vlotsheve , Vloshchova , Vloshtchovi",PL-00379,,,,,
"Włoszczowa, Poland",50.86666667,19.96666667,ולושצ'ובה,"Włoszczowa, Poland","Włoszczowa , Vlotsheve , Vloshchova , Vloshtchovi",PL-00379,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבאסאוו,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבאסוב,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבאסיף,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבאשוב,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבושאב,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלביסיב,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלביסיף,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבישאוו,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבישוב,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבסאב,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבסוב,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבסוף,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבסיב,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Kolbuszowa, Poland",50.24417,21.77627,קאלבסיף,"Kolbuszowa, Poland","Kolbuszowa , Kolbushov , Kolbasuv, Kolbishov, Kolbushova, Kolbuszowa Dolna",PL-00380,,,,,
"Praga, Warsaw, Poland",52.2471608,21.0344245,פראגא,"Praga, Warsaw, Poland","Praga , Prage , Warszawa-Praga",PL-00381,,,,,
"Praga, Warsaw, Poland",52.2471608,21.0344245,פראגא הסמוך לעיר המלוכה ווארשא,"Praga, Warsaw, Poland","Praga , Prage , Warszawa-Praga",PL-00381,,,,,
"Praga, Warsaw, Poland",52.2471608,21.0344245,פראגויא בייא ווארשויא,"Praga, Warsaw, Poland","Praga , Prage , Warszawa-Praga",PL-00381,,,,,
"Praga, Warsaw, Poland",52.2471608,21.0344245,פראגע,"Praga, Warsaw, Poland","Praga , Prage , Warszawa-Praga",PL-00381,,,,,
"Chmielnik, Poland",50.61415,20.75212,חמיילניק,"Chmielnik, Poland","Chmielnik , Khmelnik , Chmelnik ",PL-00382,,,,,
"Chmielnik, Poland",50.61415,20.75212,חמעלניק,"Chmielnik, Poland","Chmielnik , Khmelnik , Chmelnik ",PL-00382,,,,,
"Chmielnik, Poland",50.61415,20.75212,כמיעלניק,"Chmielnik, Poland","Chmielnik , Khmelnik , Chmelnik ",PL-00382,,,,,
"Chmielnik, Poland",50.61415,20.75212,כמעלניק,"Chmielnik, Poland","Chmielnik , Khmelnik , Chmelnik ",PL-00382,,,,,
"Siedlce, Poland",52.1676031,22.2901645,סעדלעץ,"Siedlce, Poland","Siedlce , Shedlitz , Sedlets , Shedlits, Shedlets, Sedl'tse, Sedlce",PL-00383,,,,,
"Siedlce, Poland",52.1676031,22.2901645,שעדליטץ,"Siedlce, Poland","Siedlce , Shedlitz , Sedlets , Shedlits, Shedlets, Sedl'tse, Sedlce",PL-00383,,,,,
"Siedlce, Poland",52.1676031,22.2901645,שעדלייעץ,"Siedlce, Poland","Siedlce , Shedlitz , Sedlets , Shedlits, Shedlets, Sedl'tse, Sedlce",PL-00383,,,,,
"Siedlce, Poland",52.1676031,22.2901645,שעדליץ,"Siedlce, Poland","Siedlce , Shedlitz , Sedlets , Shedlits, Shedlets, Sedl'tse, Sedlce",PL-00383,,,,,
"Siedlce, Poland",52.1676031,22.2901645,שעדלעץ,"Siedlce, Poland","Siedlce , Shedlitz , Sedlets , Shedlits, Shedlets, Sedl'tse, Sedlce",PL-00383,,,,,
"Rejowiec, Poland",51.091113,23.281701,ריוויץ,"Rejowiec, Poland","Rejowiec , Rayvitsh , Reyovetz , Reyovyets, Rayvits, Rayvitz, Reyvits, Rejowiec Lubelski",PL-00384,,,,,
"Rejowiec, Poland",51.091113,23.281701,רייוויטץ,"Rejowiec, Poland","Rejowiec , Rayvitsh , Reyovetz , Reyovyets, Rayvits, Rayvitz, Reyvits, Rejowiec Lubelski",PL-00384,,,,,
"Rejowiec, Poland",51.08333333,23.28333333,רייוויץ,"Rejowiec, Poland","Rejowiec , Rayvitsh , Reyovetz , Reyovyets, Rayvits, Rayvitz, Reyvits, Rejowiec Lubelski",PL-00384,,,,,
"Rejowiec, Poland",51.091113,23.281701,רייויץ,"Rejowiec, Poland","Rejowiec , Rayvitsh , Reyovetz , Reyovyets, Rayvits, Rayvitz, Reyvits, Rejowiec Lubelski",PL-00384,,,,,
"Sochocin, Poland",52.6873072,20.4722402,סאחיטשין,"Sochocin, Poland","Sochocin , Sochatchin , Sokhatzin ",PL-00385,,,,,
"Sochocin, Poland",52.6873072,20.4722402,סאכאטשין,"Sochocin, Poland","Sochocin , Sochatchin , Sokhatzin ",PL-00385,,,,,
"Sochocin, Poland",52.6873072,20.4722402,סוחאטשין,"Sochocin, Poland","Sochocin , Sochatchin , Sokhatzin ",PL-00385,,,,,
"Sochocin, Poland",52.68333333,20.46666667,סוכוצ'ין,"Sochocin, Poland","Sochocin , Sochatchin , Sokhatzin ",PL-00385,,,,,
"Służewo, Poland",52.85,18.65,סלוז'יבו,"Służewo, Poland","Służewo , Sluzheva , Sluzhevo ",PL-00386,,,,,
"Służewo, Poland",52.8562034,18.6436147,סלוזאווי,"Służewo, Poland","Służewo , Sluzheva , Sluzhevo ",PL-00386,,,,,
"Służewo, Poland",52.8562034,18.6436147,סלוזאווע,"Służewo, Poland","Służewo , Sluzheva , Sluzhevo ",PL-00386,,,,,
"Służewo, Poland",52.8562034,18.6436147,סלוזעווא,"Służewo, Poland","Służewo , Sluzheva , Sluzhevo ",PL-00386,,,,,
"Służewo, Poland",52.8562034,18.6436147,סלוזשעווע,"Służewo, Poland","Służewo , Sluzheva , Sluzhevo ",PL-00386,,,,,
"Służewo, Poland",52.8562034,18.6436147,סליזאווא,"Służewo, Poland","Służewo , Sluzheva , Sluzhevo ",PL-00386,,,,,
"Służewo, Poland",52.8562034,18.6436147,סליזאווע,"Służewo, Poland","Służewo , Sluzheva , Sluzhevo ",PL-00386,,,,,
"Służewo, Poland",52.8562034,18.6436147,סליזווע,"Służewo, Poland","Służewo , Sluzheva , Sluzhevo ",PL-00386,,,,,
"Służewo, Poland",52.8562034,18.6436147,סליזשאווע,"Służewo, Poland","Służewo , Sluzheva , Sluzhevo ",PL-00386,,,,,
"Firlej, Poland",51.55,22.51666667,פירלאי,"Firlej, Poland",Firlej ,PL-00387,,,,,
"Firlej, Poland",51.5592154,22.5090879,פירלייא,"Firlej, Poland",Firlej ,PL-00387,,,,,
"Biała Rawska, Poland",51.80772,20.47248,ביאלא,"Biała Rawska, Poland","Biała Rawska , Biala Ravska , Biala Katan , Byale-Ravske , Biala Poshet, Bialo",PL-00388,,,,,
"Biała Rawska, Poland",51.80772,20.47248,ביאלא קטן,"Biała Rawska, Poland","Biała Rawska , Biala Ravska , Biala Katan , Byale-Ravske , Biala Poshet, Bialo",PL-00388,,,,,
"Biała Rawska, Poland",51.80772,20.47248,ביאלע קטן,"Biała Rawska, Poland","Biała Rawska , Biala Ravska , Biala Katan , Byale-Ravske , Biala Poshet, Bialo",PL-00388,,,,,
"Biała Rawska, Poland",51.80772,20.47248,ביאלע ראווסקע,"Biała Rawska, Poland","Biała Rawska , Biala Ravska , Biala Katan , Byale-Ravske , Biala Poshet, Bialo",PL-00388,,,,,
"Biała Rawska, Poland",51.80772,20.47248,ביאלעראווסקע,"Biała Rawska, Poland","Biała Rawska , Biala Ravska , Biala Katan , Byale-Ravske , Biala Poshet, Bialo",PL-00388,,,,,
"Chodecz, Poland",52.4048502,19.0274989,חאדש,"Chodecz, Poland","Chodecz , Chodetch , Khodech ",PL-00389,,,,,
"Chodecz, Poland",52.4048502,19.0274989,חודץ,"Chodecz, Poland","Chodecz , Chodetch , Khodech ",PL-00389,,,,,
"Chodecz, Poland",52.4048502,19.0274989,כאדעטץ,"Chodecz, Poland","Chodecz , Chodetch , Khodech ",PL-00389,,,,,
"Chodecz, Poland",52.4048502,19.0274989,כאדעטש,"Chodecz, Poland","Chodecz , Chodetch , Khodech ",PL-00389,,,,,
"Izbica, Lublin Voivodeship, Poland",50.8934674,23.1589156,איזביצא,"Izbica, Lublin Voivodeship, Poland","Izbica , Izbitza , Izhbitz , Isbica , Izbica Lubelski, Isbitsa, Izbitz, Izbitze, Izhbitze",PL-00390,,,,,
"Izbica, Lublin Voivodeship, Poland",50.8934674,23.1589156,איזביצה,"Izbica, Lublin Voivodeship, Poland","Izbica , Izbitza , Izhbitz , Isbica , Izbica Lubelski, Isbitsa, Izbitz, Izbitze, Izhbitze",PL-00390,,,,,
"Izbica, Lublin Voivodeship, Poland",50.8934674,23.1589156,איזביצע,"Izbica, Lublin Voivodeship, Poland","Izbica , Izbitza , Izhbitz , Isbica , Izbica Lubelski, Isbitsa, Izbitz, Izbitze, Izhbitze",PL-00390,,,,,
"Izbica, Lublin Voivodeship, Poland",50.8934674,23.1589156,איזשביץ,"Izbica, Lublin Voivodeship, Poland","Izbica , Izbitza , Izhbitz , Isbica , Izbica Lubelski, Isbitsa, Izbitz, Izbitze, Izhbitze",PL-00390,,,,,
"Izbica, Lublin Voivodeship, Poland",50.8934674,23.1589156,איזשביצע,"Izbica, Lublin Voivodeship, Poland","Izbica , Izbitza , Izhbitz , Isbica , Izbica Lubelski, Isbitsa, Izbitz, Izbitze, Izhbitze",PL-00390,,,,,
"Cieszyn, Poland",49.7497638,18.6354709,טעשען,"Cieszyn, Poland","Cieszyn , Tìšín , Teschen , Tessin ",PL-00391,,,,,
"Cieszyn, Poland",49.7497638,18.6354709,פויליש טעשען,"Cieszyn, Poland","Cieszyn , Tìšín , Teschen , Tessin ",PL-00391,,,,,
